,label,full_text
485,1,prolly leave bitch cup hand yo hand hand
486,1,said like taste like wolf pussy even know taste like
487,1,taught eat pussy cut hair taught eat pussy hair name movie
488,1,used dress like cop oh really yeah right mad pussy really yes never forget
489,1,went jail flock amp came home wit strike went jail bitch came home dike yg
490,1,fuck u u stand u dizzy bitch two unique amp separate phrase overheard relative saying wa younger
491,1,woke like thi bitch go back bed
492,1,would rather call bitch sir manager
493,1,beat pussy hard
494,0,slit throat neck http co chffsdeddd
495,1,funky honkey jtimberlake shout macklemore tonight cabaret jt tour
496,1,comparing kfc pussy maxon_maxoff
497,1,downloading new personality ordering new face bitch love goddamn axl rose yelling sex robot
498,1,feelin like malcolm middle bitch surround miss em
499,1,gon na piss dimple soni a_ stop wasting prayer trash team lol
500,1,probably main bitch chocolate dipped cinnamon apple
502,1,sorry fucked yo bitch really dig nigga kingl
503,1,ibs irritable bitch syndrome
504,1,love hide yo bitch keep shorty wizkhalifa
505,1,talk back getting pussy http co vgnwcfgvsj
506,1,bad bitch put hand high every girl room start waving hand around
507,1,imma tie bitch basement donkey fuck two week straight hahahahahahahahaha centmovie beforeiselfdestruct
508,1,mind got ta dumb hoe anthem
509,0,albino mexican dad asian
510,1,take true directioner accept larry know bitch fan like make boy cry thankyoupaulforconfirminglarry
511,1,allegation u bedroom u see word naive amp blind bitch know ur husband cheated u ramona dumb
512,1,never late tag bitch cyfyre
513,1,dyke hunter dyke dyke http co lgtw awmeh
514,1,julia robert ho laurengardner nottinghill
515,0,follow yellow brick twitter
516,1,lmfaoooooooooooooooooo bb_brooks pussy good mama like guess got ta go mama
518,1,let nip ahoy spank maybe
519,1,let kill cracker baby wtf hear wow
520,1,like correct wrong pimpin involve smackin bitch money
522,1,lmao swilla_lo rose adidas lighter phone shit retarded
523,0,mam ren e doet haar rol net ze ongesteld wat ongesteld van dat soort vragen waar je denkt hoe leg ik die weer uit
524,1,maybe want friend maybe stupid bitch never know make cum
525,0,mine play dmx kirk franklin smh _justcallmebrit well neighbor ghetto get like beat kid
526,1,grandma used call porch monkey time come think refer broken bottle nigger knife
527,1,momma told tell mind yoooo damn motha fuckin business knowin bitch
528,1,nip freeeeezing okay slicing bra
529,1,twitter wa hacked pussy admit said want act like never said
530,1,nah girl gon able make tight since rus loss job back like damn bitch really
531,1,nah nomeek_justmilz yo thought photoshopped face faggot smmfh hate yall http co e fkq q
532,1,new flame song yr lol bitch super run like
533,1,nigga always yelling fuck bitch get money meanwhile broke still want bitch
534,1,nigga pressed pussy eeeeeen nothin
535,1,bitch nan
536,1,boat hoe please thanks mom
537,0,ovo allthingsfresh amp kendrick lamar still trash
538,1,top pregnant sorry hoe aint never got money even water broke talltrappin riptallt
539,0,couple red sox gotten past first base dying laughing maybe yank need teach game
540,1,people time aryan race stand say mongerls turn world ghetto slum
541,1,pistol whip dickau shoot yo bitch club sometimes freestyle freestyle okay
543,1,remy machiavelli send shot ya belly bitch
544,1,roberto one nasty hoe
545,1,sorry jb fan really justin come back top comment justin timberlake video million view son fucking bitch
546,1,searching incredible story white man quest find ingredient necessary make caribbean jerked chicken redneck land
547,1,selling soul material wish fast car bitch tupac smile remix
548,1,shake bear aka two redneck sex dead bear
549,1,shall compare thee summer day summer day bitch
550,1,got ta shape pussy lip tho postprettypussy whole wheat organic pussy http co kq r z g
551,1,said wigga man rich take du rag http co jb j zsbam
552,1,wa bitch anyway
553,1,florida got sniff test swamp pussy
554,1,slow fuck bitch know live classy young lady
555,1,good football player still act like nig
556,1,stop pussy son shove needle heart afterearth
557,1,stop looking u go eat pussy yuppie fuck
558,1,takin straight dirt finger pussy know put dick xernee
559,1,bro move hoe move
560,1,girl plain looking borderline ugly amp chunky hey least got nice smile amp great personality
561,0,devil grows inside heart selfish wicked white brown yellow black color restricted
562,0,water yellow healthy student
563,1,hoe loyal
564,1,hoe keep callin pickin
565,1,sour apple bitter bitch fuckin wit em
566,1,faggot jonniesantana oriole petty fuck got swept outta bitch
567,1,ghetto band get snuck
568,0,division trash nomeek_justmilz saint gon win nfc south watch
569,1,fan waited bitch nigga hated old hoe dated look mama http co snry vyb
570,1,ghetto motherfucker missy elliott
571,0,recipe call leftover brownie hell leftover brownie brownie eaten yet ericanadine
572,1,ratchet broad represent white talk trash cause racist shit black
573,1,trust noneeee bitch
574,1,twitter twitter bitch twitter life
575,0,two road diverged yellow wood chose one j tunheimr robert frost giant
576,1,u got k bitch nigga al haymon antonio tarver
577,1,uh uh empty heart empty bottle yellow cab would like catch cuz yo latest ex made u mad
578,1,used girlfriend got hoe wa lookin good girl wa fuckin low
579,1,virgin pussy regular pussy oomf pussy _________________________
580,1,whaaaaaat lmaooo cromotoasted creepgoddess luv u fat bitch cuz got big ole titty phat booty
581,1,walked bitch like nigga made
582,1,hate nigger hate faggot hate spic kkk rally
583,1,queer hut like butt
584,1,well bitch biology said
586,1,im done hoe pas squad g
587,1,fuck callin jiggaboo nigga
588,1,people think gay marriage okay beyond sorry want future son seeing fag walking street holding hand
589,1,u little bitch chris six bitch allisons mom
590,1,would want play pussy jimmyfallon dead snl
591,1,would wan na green ranger evil duh bitch
592,1,would want pussy side burn thats good question _hy ung hahahahaha
593,1,shank bitch ceviche
594,1,work tydollasign get rough day hahaha hoe
595,1,wow bitch yes already established anything else say
596,1,forget ha brand new baby girl home bitch cooky burning
597,0,yah ha said word mtzra ym egyptian people ysrah al inheritance kushite ethiopian
598,0,yaoooooooo yea_im_jamaican mawnin yardie
599,1,yo bitch horn tryna shoot porn kingl shirt worthy tony
600,1,yo sublet pussy shitfahdsays
601,1,yo foot smell like pus whut like flower bitch omg
603,1,gunna shit spear chucker
604,1,bitch favorite response long text
605,1,yo boy pussy cat
606,1,cunt
607,1,pull pussy dodge collect panty alright stormy jake
608,1,take someone ghetto take ghetto
609,1,like u colored folk colored white fuck
610,1,got hella hoe http co zn gstpc
611,0,hit light line toco bell morning diana back house miracle charlie dianaaaxo
612,1,look cute today really helll swerve hoe
613,0,look like little bird help get dressed morning
614,1,ol trout mouth bitch deeeeaaaadd
615,1,talk like fag shit retarded cool scro lot tards living total kick life
616,1,took land could make retarded diaper sure use image cool redskin nfl concussion joke
617,1,garden rose bitch weed
618,1,fucked shit dumb cunt go post picture flat titty ig slut
619,1,queer
620,1,homeboy looking bad giving cash hoe
621,0,teeth like star aww thanks yeah yellow far away
623,1,time hoe get lol ariana mom say u
624,1,bitch chellyhernandez
625,1,ayo even kill handicapped crippled bitch look scalp real close see triple six
626,1,bitch freak shit
627,1,bitch vagina little resilient rosestokoe
628,1,love nah bitch love
629,1,pussy root drama attribute put head mama
630,1,call keyshawn johnson cause im catchin erry hoe
631,1,captain save hoe annoying phrase
632,1,day judgement everybody gon na looking big jumbotron watching fuck majjinn buu bitch
633,1,let side bitch settle might headbutt evelyn
634,1,dont show bitch unless look like dolly parton
635,1,fuck pussy hater go suck dick die quick someone youtube comment think good friend
636,0,hick raver venn diagram ha large intersection
637,1,hoe suck dick cu look like john stockton hit em wit choppa luke fatherrr lilbthebasedgod
638,1,wasnt work place id deck aye fucking right give tyson combo nd end uppercut shut fuck bitch
639,1,suck dick dip keeper true redneck woman kim dad
640,1,im gon na rip bitch apart rip apart lol
641,1,britney bitch bible leviticus http co zoakn zlhm
642,1,nigga bitch bitch nigga dike hoe black bright hoe fag tag scally wag
643,1,pussy tryna go studio call mufuckin crib like god yo word god bus yo shit god word
644,1,oh ya hoe think cute skin tight cat suit assuming body boomin dispute
645,1,omg bitch fucking stupid swear blah blah blah week later omg ilysm bae ur best friend swear
646,1,way fuck bitch name lord mr race
647,1,poor whitey http co ukkeyznz
648,1,riding bros still trust hoe
649,1,weekend going fabulous naa man seeing nae cunt koed second flat hate u fuckgm
650,1,whatever good one abraham lincoln quote yall hoe
651,1,guy say latinas gt mean kim kardashian looking girl bitch shaped like mini fridge amp smell like tortilla
652,0,rapper say twat make feel weird
653,1,better pipe pussy esex_ruskii lmao wth doe even mean
654,1,fucking pussy even beat dick angry youtube comment
655,1,cunt right rq
656,1,son bitch moment rain forget car window
657,1,thingsthatgetsonmynerves needy hoe ratchet hoe sideline hoe beggin hoe dumb hoe looking love facebook hoe
658,1,get hit bitch campus want
659,1,personidbitchslap khamruz fa blowin tl like bitch spare tire leavin dairy queen
661,1,taughtme pussy feel
662,1,wordsaftersex pussy bitch
663,1,azmonsoon lot rain bad enough wash away teabagger racist white trash state tcot teaparty azflooding
664,1,alexfromtarget get million retweets chrisfromwalmart cant even get bitch text back http co l xtpsig z
665,1,alexfromtarget bitch wet lmmfao
666,1,anncoulter still calling obama community organizer syria well still cunt well
667,1,asagiraffes pussy http co yaatsf tu
668,0,askdems embarrassed charlie rangel remains caucus
669,1,bob bass bitch hankjohnson bitch dick fish dock
670,0,breaking ap call mass governor race charlie baker watch live coverage wcvb streaming online http co hy evoat
671,1,bangbangbirdgang ya bitch fruit loop
672,1,bartending becomes real bitch bartender way way taller bar wa designed holy back pain
673,1,bestsongtohavesexto bitch love sosa bangbang
674,0,bigbird wa made gay couple yes gop world bird would existed since creator would jail sodomy
675,1,bitchslapthursdays nite pure passion door open watching game bitch http co iggohwewfh
676,0,blessjesus amos two walk together except agreed
677,0,blessjesus amos hate one upholds justice court detest one tell truth
678,0,blessjesus crown head sole foot
679,0,blessjesusair matthew look bird air yet heavenly father feed much valuable
680,0,blessjesuslove happy belated sixty fifth birthday aunt mary agnes strong
681,1,bout gocrazy aintnolevelz disshit hungrier phat ho diet ig http co nzubuc qpr
682,1,burnnotice fi shoot bean bag round guy hurt like bitch
683,1,california full white trash
684,1,california full white trash moved oklahoma
685,1,celebrityleakedphotos yeah gt know feel knowing nsa phone quit whining like muslim bitch
686,1,christianbale kissing moses fight god otherwise might fucking dead gt retarded actor faggot
687,0,commonquestioniget uou ghetto
688,1,cowboy bitch cowboysnation another great win ilove team
689,1,crack whip cracker
690,1,dtla trash non european allowed live
691,1,duh transhuman_ possibly tucking penis emperorira bitch got man boob http co vjvxwlrjop
692,1,dearfeministmen easier way get pussy w sacrificing man hood best dont include losing ur self respect
693,1,degenerateartist fuckin around allah retard crest gt got blessed jesus next fake text gt
694,1,degenerateartist card gt french muslim retard gt expect demand child bride yard cuz got man dick gt
695,1,degenerateartist bitch walk back word gt witch question turd gt glitch evolves absurd
696,1,degenerateartist know word gt bo jingo dangle fan slang ho ting pang lick drum swing flick alarm bic gt hear fire
697,0,degenerateartist sniff whiffy ball involuntary cuz fairy walk downtown hairy climatechange scary sense hillbilly sneeze gt
698,0,derekjeter lifelong yankee man miss firstballot unanimous
699,1,dutch farmer white trash
700,1,dutch people live outside newyorkcity white trash
701,0,earlybird early morning sunrise dawn bird thebird jerryreed kansa city http co kuvq upwuw
702,0,ebola great thought panic bird flu wa bad really got time
703,0,ebola great metaphor gop teaparty policy eat vital organ host dy tcot teabaggers
704,0,explainananimeplotbadly boy monkey tail grows savior futuristic yet old earth
706,1,fact female tweet dayum day r hoe need attention ijs wontgetme
707,0,femalelogic worse jig convinced
708,0,firecashman root royal october yankee
709,1,freeelchapo trending cu french montana bitch fuck think selling drug cool lamest poser
710,1,freeballoutpartypart bitch going mo week
711,1,freshmanadvice hoe get traphouseeeeeeee
712,0,glory isaiah mom asked wanted brownie said thanks said fasting
713,0,holidayseasonlive shyglizzy ply shy glizzy feat ply free tha gang http co pygosk qcp
714,0,happycolumbusday america karlmarx would never thought sharing colonialism injun
715,0,happycolumbusday hate sound peta callous buffalo lot worse injun
716,1,havok one bad bitch wan na mess tna impact
718,0,hellobrookland monroestmarket opening serving free sample cider vegan slider brownie http co bw uytlqu
719,0,holyspirit joshua every place sole foot shall tread upon given unto said unto moses
720,1,honestyhour middle school hoe used call mandingo warrior
721,1,idonthavetimefor ratchet hoe
722,1,ihopesomeday hoe find relationship instead ruining others
